Date,Open,High,Low,Close,Adj Close,Volume
2015-02-12,7.750000,7.800000,7.370000,7.460000,7.460000,37644800
2015-02-13,7.550000,8.170000,7.390000,7.970000,7.970000,57114800
2015-02-17,7.960000,8.150000,7.960000,8.060000,8.060000,20707400
2015-02-18,8.000000,8.050000,7.770000,7.800000,7.800000,14441600
2015-02-19,7.800000,7.960000,7.770000,7.870000,7.870000,10713300
2015-02-20,7.870000,8.170000,7.820000,8.150000,8.150000,12168400
2015-02-23,8.120000,8.240000,8.070000,8.190000,8.190000,8419600
2015-02-24,8.190000,8.200000,8.000000,8.080000,8.080000,6263200
2015-02-25,8.060000,8.290000,8.060000,8.260000,8.260000,11879100
2015-02-26,8.190000,8.370000,8.160000,8.300000,8.300000,15241500
2015-02-27,8.270000,8.340000,8.160000,8.180000,8.180000,7262700
2015-03-02,8.220000,8.280000,8.080000,8.130000,8.130000,8214300
2015-03-03,8.140000,8.160000,7.960000,8.050000,8.050000,6474400
2015-03-04,7.980000,8.040000,7.810000,7.980000,7.980000,7079000
2015-03-05,7.970000,8.030000,7.850000,7.930000,7.930000,6548800
2015-03-06,7.910000,8.020000,7.810000,7.890000,7.890000,9217400
2015-03-09,7.860000,7.920000,7.740000,7.920000,7.920000,8478500
2015-03-10,7.840000,7.990000,7.630000,7.860000,7.860000,13862100
2015-03-11,7.850000,8.050000,7.800000,8.000000,8.000000,9154900
2015-03-12,8.030000,8.050000,7.840000,7.890000,7.890000,4444100
2015-03-13,7.850000,7.960000,7.710000,7.770000,7.770000,6126600
2015-03-16,7.770000,7.860000,7.710000,7.820000,7.820000,5774600
2015-03-17,7.780000,7.930000,7.770000,7.850000,7.850000,5569100
2015-03-18,7.820000,7.830000,7.700000,7.740000,7.740000,4808900
2015-03-19,7.720000,7.800000,7.600000,7.640000,7.640000,6957100
2015-03-20,7.670000,7.710000,7.570000,7.600000,7.600000,11001600
2015-03-23,7.590000,7.750000,7.580000,7.660000,7.660000,4230900
2015-03-24,7.620000,7.730000,7.520000,7.560000,7.560000,5531200
2015-03-25,7.820000,7.850000,7.570000,7.740000,7.740000,13175100
2015-03-26,7.710000,7.730000,7.580000,7.580000,7.580000,5634000
2015-03-27,7.550000,7.680000,7.550000,7.610000,7.610000,5038500
2015-03-30,7.610000,7.660000,7.260000,7.430000,7.430000,11639200
2015-03-31,7.330000,7.350000,7.200000,7.210000,7.210000,9571100
2015-04-01,7.200000,7.230000,6.990000,7.020000,7.020000,11574700
2015-04-02,7.020000,7.120000,6.960000,7.060000,7.060000,10146300
2015-04-06,7.020000,7.210000,6.990000,7.110000,7.110000,9571400
2015-04-07,7.140000,7.320000,7.120000,7.190000,7.190000,8796400
2015-04-08,7.150000,7.350000,7.080000,7.300000,7.300000,9733500
2015-04-09,7.280000,7.380000,7.210000,7.340000,7.340000,6603500
2015-04-10,7.340000,7.450000,7.290000,7.380000,7.380000,6150800
2015-04-13,7.410000,7.430000,7.220000,7.250000,7.250000,5163700
2015-04-14,7.450000,7.450000,7.150000,7.250000,7.250000,8172400
2015-04-15,7.270000,7.360000,7.160000,7.280000,7.280000,7201600
2015-04-16,7.250000,7.400000,7.230000,7.350000,7.350000,5327100
2015-04-17,7.300000,7.310000,7.160000,7.200000,7.200000,4622400
2015-04-20,7.520000,7.540000,7.170000,7.250000,7.250000,13582500
2015-04-21,7.230000,7.250000,7.080000,7.130000,7.130000,11554700
2015-04-22,7.120000,7.170000,7.020000,7.070000,7.070000,8038400
2015-04-23,7.040000,7.240000,7.040000,7.150000,7.150000,7545100
2015-04-24,7.190000,7.250000,7.070000,7.120000,7.120000,8485000
2015-04-27,7.160000,7.190000,6.990000,7.010000,7.010000,6551800
2015-04-28,7.060000,7.110000,6.860000,7.000000,7.000000,8958800
2015-04-29,6.990000,7.090000,6.900000,7.070000,7.070000,8028600
2015-04-30,7.080000,7.090000,6.910000,6.920000,6.920000,10235300
2015-05-01,6.960000,6.990000,6.610000,6.790000,6.790000,16676000
2015-05-04,6.810000,7.190000,6.800000,7.040000,7.040000,12514400
2015-05-05,7.100000,7.180000,6.810000,6.840000,6.840000,17907400
2015-05-06,6.800000,6.800000,6.190000,6.320000,6.320000,29785900
2015-05-07,6.300000,6.510000,6.230000,6.410000,6.410000,15160800
2015-05-08,6.450000,6.700000,6.400000,6.630000,6.630000,15003800
2015-05-11,6.690000,6.840000,6.650000,6.790000,6.790000,11059900
2015-05-12,6.720000,6.810000,6.700000,6.730000,6.730000,8618500
2015-05-13,6.740000,6.860000,6.710000,6.730000,6.730000,7744000
2015-05-14,6.760000,6.770000,6.510000,6.610000,6.610000,8854800
2015-05-15,6.650000,6.740000,6.530000,6.610000,6.610000,7706600
2015-05-18,6.560000,6.640000,6.530000,6.540000,6.540000,5231800
2015-05-19,6.550000,6.680000,6.550000,6.630000,6.630000,5463200
2015-05-20,6.610000,6.630000,6.410000,6.540000,6.540000,7830900
2015-05-21,6.510000,6.650000,6.480000,6.510000,6.510000,4906000
2015-05-22,6.510000,6.590000,6.500000,6.540000,6.540000,5090900
2015-05-26,6.500000,6.550000,6.430000,6.470000,6.470000,4741600
2015-05-27,6.470000,6.500000,6.350000,6.400000,6.400000,5947000
2015-05-28,6.370000,6.440000,6.310000,6.410000,6.410000,4823500
2015-05-29,6.390000,6.510000,6.350000,6.380000,6.380000,4872800
2015-06-01,6.390000,6.420000,6.250000,6.280000,6.280000,6268800
2015-06-02,6.250000,6.280000,5.960000,6.030000,6.030000,20364400
2015-06-03,5.800000,6.220000,5.720000,6.150000,6.150000,29475600
2015-06-04,6.110000,6.140000,5.980000,6.010000,6.010000,9434600
2015-06-05,6.040000,6.130000,6.020000,6.090000,6.090000,7090900
2015-06-08,6.100000,6.130000,5.930000,5.980000,5.980000,6596300
2015-06-09,5.980000,6.000000,5.820000,5.850000,5.850000,8335700
2015-06-10,5.890000,5.910000,5.790000,5.820000,5.820000,6746200
2015-06-11,5.810000,5.950000,5.810000,5.860000,5.860000,5789400
2015-06-12,5.830000,5.890000,5.760000,5.780000,5.780000,6471100
2015-06-15,5.740000,5.780000,5.550000,5.650000,5.650000,8191400
2015-06-16,5.620000,5.730000,5.580000,5.590000,5.590000,8843500
2015-06-17,5.590000,5.610000,5.320000,5.420000,5.420000,22392700
2015-06-18,5.450000,5.570000,5.390000,5.540000,5.540000,11319000
2015-06-19,5.560000,5.560000,5.430000,5.440000,5.440000,10830700
2015-06-22,5.440000,5.480000,5.380000,5.440000,5.440000,6730700
2015-06-23,5.410000,5.440000,5.260000,5.360000,5.360000,14563300
2015-06-24,5.360000,5.430000,5.300000,5.360000,5.360000,6705700
2015-06-25,5.370000,5.380000,5.300000,5.320000,5.320000,7443300
2015-06-26,5.330000,5.380000,5.170000,5.190000,5.190000,12396600
2015-06-29,5.130000,5.160000,5.030000,5.060000,5.060000,8329100
2015-06-30,5.090000,5.130000,5.010000,5.030000,5.030000,6544600
2015-07-01,5.050000,5.130000,4.840000,4.900000,4.900000,11711900
2015-07-02,4.910000,4.990000,4.840000,4.850000,4.850000,9264700
2015-07-06,4.770000,4.900000,4.750000,4.830000,4.830000,6365800
2015-07-07,4.880000,4.880000,4.740000,4.860000,4.860000,6270200
2015-07-08,4.810000,4.900000,4.810000,4.810000,4.810000,7856600
2015-07-09,4.840000,5.000000,4.830000,4.900000,4.900000,7573700
2015-07-10,4.960000,4.980000,4.810000,4.840000,4.840000,5423800
2015-07-13,5.050000,5.160000,4.970000,5.100000,5.100000,12344000
2015-07-14,5.110000,5.170000,4.970000,5.100000,5.100000,7959200
2015-07-15,5.090000,5.110000,4.960000,5.000000,5.000000,6825100
2015-07-16,5.060000,5.210000,5.030000,5.170000,5.170000,10548000
2015-07-17,5.220000,5.320000,5.080000,5.120000,5.120000,10128000
2015-07-20,5.170000,5.200000,5.060000,5.070000,5.070000,4734100
2015-07-21,5.090000,5.090000,4.990000,5.010000,5.010000,5774300
2015-07-22,4.990000,5.060000,4.700000,4.820000,4.820000,12954700
2015-07-23,4.850000,5.150000,4.810000,5.150000,5.150000,10691100
2015-07-24,5.110000,5.140000,4.950000,4.970000,4.970000,7980300
2015-07-27,4.950000,5.030000,4.850000,4.930000,4.930000,17475200
2015-07-28,4.980000,4.980000,4.830000,4.940000,4.940000,6543400
2015-07-29,4.940000,4.960000,4.790000,4.840000,4.840000,14541100
2015-07-30,4.870000,4.890000,4.790000,4.810000,4.810000,6919200
2015-07-31,4.840000,4.890000,4.780000,4.820000,4.820000,4638200
2015-08-03,4.790000,4.830000,4.620000,4.650000,4.650000,9139900
2015-08-04,4.800000,4.800000,4.680000,4.730000,4.730000,6124100
2015-08-05,4.780000,4.840000,4.750000,4.760000,4.760000,7441300
2015-08-06,4.810000,4.840000,4.620000,4.680000,4.680000,15670500
2015-08-07,4.490000,4.630000,4.280000,4.430000,4.430000,39035700
2015-08-10,4.400000,4.410000,4.160000,4.290000,4.290000,25505700
2015-08-11,4.250000,4.390000,4.200000,4.290000,4.290000,12309600
2015-08-12,4.250000,4.300000,4.130000,4.270000,4.270000,10812500
2015-08-13,4.280000,4.350000,4.220000,4.330000,4.330000,12416000
2015-08-14,4.350000,4.370000,4.260000,4.330000,4.330000,10045000
2015-08-17,4.330000,4.510000,4.280000,4.410000,4.410000,13399100
2015-08-18,4.370000,4.410000,4.210000,4.240000,4.240000,12738300
2015-08-19,4.220000,4.280000,4.130000,4.210000,4.210000,8371100
2015-08-20,4.180000,4.180000,4.030000,4.070000,4.070000,9343100
2015-08-21,4.010000,4.150000,3.920000,4.100000,4.100000,13842100
2015-08-24,3.750000,4.110000,3.530000,3.990000,3.990000,15264800
2015-08-25,4.110000,4.160000,4.000000,4.010000,4.010000,8984400
2015-08-26,4.060000,4.310000,3.980000,4.270000,4.270000,18207000
2015-08-27,4.280000,4.380000,4.180000,4.280000,4.280000,13584900
2015-08-28,4.210000,4.620000,4.210000,4.600000,4.600000,10492800
2015-08-31,4.560000,4.590000,4.420000,4.500000,4.500000,8220600
2015-09-01,4.370000,4.490000,4.240000,4.290000,4.290000,9908000
2015-09-02,4.360000,4.400000,4.260000,4.350000,4.350000,5026900
2015-09-03,4.300000,4.370000,4.260000,4.290000,4.290000,5889400
2015-09-04,4.280000,4.320000,4.190000,4.250000,4.250000,8390400
2015-09-08,4.320000,4.360000,4.210000,4.250000,4.250000,7262400
2015-09-09,4.230000,4.370000,4.190000,4.200000,4.200000,9375300
2015-09-10,4.220000,4.280000,4.170000,4.210000,4.210000,5271900
2015-09-11,4.180000,4.220000,4.130000,4.220000,4.220000,4773600
2015-09-14,4.190000,4.270000,4.130000,4.140000,4.140000,6028100
2015-09-15,4.110000,4.240000,4.110000,4.190000,4.190000,5522000
2015-09-16,4.170000,4.300000,4.160000,4.240000,4.240000,6743000
2015-09-17,4.230000,4.330000,4.200000,4.260000,4.260000,6662000
2015-09-18,4.220000,4.320000,4.190000,4.290000,4.290000,10874000
2015-09-21,4.290000,4.330000,4.160000,4.170000,4.170000,4343500
2015-09-22,4.160000,4.160000,4.030000,4.080000,4.080000,4787200
2015-09-23,4.050000,4.080000,3.700000,3.730000,3.730000,10791200
2015-09-24,3.700000,3.750000,3.650000,3.700000,3.700000,9734600
2015-09-25,3.760000,3.820000,3.540000,3.590000,3.590000,6266800
2015-09-28,3.580000,3.610000,3.300000,3.330000,3.330000,12237000
2015-09-29,3.350000,3.410000,3.250000,3.290000,3.290000,12625700
2015-09-30,3.340000,3.360000,3.210000,3.260000,3.260000,9779700
2015-10-01,3.280000,3.340000,3.170000,3.250000,3.250000,8999200
2015-10-02,3.210000,3.430000,3.180000,3.410000,3.410000,7478800
2015-10-05,3.420000,3.640000,3.420000,3.600000,3.600000,8905200
2015-10-06,3.590000,3.660000,3.460000,3.510000,3.510000,8416300
2015-10-07,3.560000,3.820000,3.520000,3.820000,3.820000,10996600
2015-10-08,3.630000,3.940000,3.630000,3.860000,3.860000,10002600
2015-10-09,3.830000,3.940000,3.760000,3.870000,3.870000,7951400
2015-10-12,3.900000,3.900000,3.700000,3.760000,3.760000,5373300
2015-10-13,3.730000,3.830000,3.660000,3.670000,3.670000,5922700
2015-10-14,3.690000,3.760000,3.620000,3.630000,3.630000,4422200
2015-10-15,3.640000,3.720000,3.620000,3.690000,3.690000,5072300
2015-10-16,3.670000,3.850000,3.650000,3.820000,3.820000,5714400
2015-10-19,3.810000,3.810000,3.610000,3.640000,3.640000,8278500
2015-10-20,3.640000,3.780000,3.610000,3.770000,3.770000,6686600
2015-10-21,3.770000,3.780000,3.640000,3.640000,3.640000,3943800
2015-10-22,3.630000,3.770000,3.620000,3.680000,3.680000,4994300
2015-10-23,3.740000,3.740000,3.600000,3.620000,3.620000,7157200
2015-10-26,3.600000,3.620000,3.440000,3.480000,3.480000,6277400
2015-10-27,3.480000,3.500000,3.370000,3.430000,3.430000,6189400
2015-10-28,3.450000,3.600000,3.410000,3.590000,3.590000,5329300
2015-10-29,3.590000,3.740000,3.580000,3.580000,3.580000,5866000
2015-10-30,3.580000,3.720000,3.570000,3.710000,3.710000,5320900
2015-11-02,3.750000,3.850000,3.660000,3.830000,3.830000,5559100
2015-11-03,3.870000,4.050000,3.810000,4.030000,4.030000,13676400
2015-11-04,2.850000,2.980000,2.780000,2.970000,2.970000,84085100
2015-11-05,3.010000,3.020000,2.900000,2.910000,2.910000,18093000
2015-11-06,2.890000,2.900000,2.670000,2.730000,2.730000,22069000
2015-11-09,2.760000,2.780000,2.650000,2.680000,2.680000,15560700
2015-11-10,2.700000,2.750000,2.630000,2.710000,2.710000,10226000
2015-11-11,2.710000,2.750000,2.660000,2.700000,2.700000,5561000
2015-11-12,2.680000,2.750000,2.650000,2.660000,2.660000,6995200
2015-11-13,2.670000,2.700000,2.540000,2.570000,2.570000,10216200
2015-11-16,2.580000,2.680000,2.540000,2.640000,2.640000,7396300
2015-11-17,2.620000,2.810000,2.600000,2.760000,2.760000,18527900
2015-11-18,2.750000,2.850000,2.660000,2.690000,2.690000,19126300
2015-11-19,2.680000,2.800000,2.650000,2.790000,2.790000,8407300
2015-11-20,2.780000,2.820000,2.710000,2.720000,2.720000,4617000
2015-11-23,2.720000,2.920000,2.720000,2.800000,2.800000,9530400
2015-11-24,2.790000,2.880000,2.770000,2.870000,2.870000,7434100
2015-11-25,2.870000,2.930000,2.830000,2.890000,2.890000,4525400
2015-11-27,2.910000,2.930000,2.880000,2.900000,2.900000,2110300
2015-11-30,2.900000,2.910000,2.850000,2.890000,2.890000,3894700
2015-12-01,2.850000,2.890000,2.850000,2.870000,2.870000,4905200
2015-12-02,2.850000,3.150000,2.850000,3.080000,3.080000,15968600
2015-12-03,3.100000,3.180000,3.010000,3.040000,3.040000,8536300
2015-12-04,3.030000,3.090000,3.000000,3.060000,3.060000,5796500
2015-12-07,3.060000,3.070000,2.840000,2.860000,2.860000,8758500
2015-12-08,2.810000,3.010000,2.750000,3.000000,3.000000,7635900
2015-12-09,2.960000,3.030000,2.910000,3.020000,3.020000,6292600
2015-12-10,3.010000,3.200000,3.000000,3.080000,3.080000,12778500
2015-12-11,3.050000,3.100000,2.910000,2.980000,2.980000,7587700
2015-12-14,2.990000,3.190000,2.980000,3.110000,3.110000,9943900
2015-12-15,3.090000,3.180000,3.040000,3.110000,3.110000,5691200
2015-12-16,3.140000,3.180000,3.050000,3.170000,3.170000,6630000
2015-12-17,3.160000,3.240000,3.150000,3.170000,3.170000,4820500
2015-12-18,3.150000,3.240000,3.090000,3.150000,3.150000,15692400
2015-12-21,3.160000,3.220000,3.080000,3.090000,3.090000,4349500
2015-12-22,3.070000,3.160000,3.050000,3.110000,3.110000,5649200
2015-12-23,3.120000,3.350000,3.100000,3.270000,3.270000,6950500
2015-12-24,3.250000,3.340000,3.240000,3.280000,3.280000,3296200
2015-12-28,3.240000,3.280000,3.100000,3.140000,3.140000,6246100
2015-12-29,3.140000,3.220000,3.110000,3.140000,3.140000,5160100
2015-12-30,3.080000,3.250000,3.080000,3.130000,3.130000,7183600
2015-12-31,3.110000,3.180000,3.070000,3.070000,3.070000,4835100
2016-01-04,3.030000,3.120000,2.920000,3.000000,3.000000,7318200
2016-01-05,3.020000,3.150000,3.010000,3.130000,3.130000,7843600
2016-01-06,3.120000,3.140000,3.000000,3.030000,3.030000,8030300
2016-01-07,2.950000,3.030000,2.860000,2.860000,2.860000,7374500
2016-01-08,2.930000,2.970000,2.770000,2.780000,2.780000,4617100
2016-01-11,2.800000,2.820000,2.570000,2.650000,2.650000,9470400
2016-01-12,2.730000,2.760000,2.580000,2.630000,2.630000,6230500
2016-01-13,2.650000,2.710000,2.520000,2.550000,2.550000,9056400
2016-01-14,2.540000,2.780000,2.400000,2.750000,2.750000,11847500
2016-01-15,2.660000,2.680000,2.500000,2.600000,2.600000,7438600
2016-01-19,2.660000,2.680000,2.450000,2.470000,2.470000,8888700
2016-01-20,2.400000,2.440000,2.230000,2.390000,2.390000,15106600
2016-01-21,2.380000,2.600000,2.370000,2.540000,2.540000,7308700
2016-01-22,2.590000,2.670000,2.510000,2.650000,2.650000,7368200
2016-01-25,2.660000,2.700000,2.600000,2.620000,2.620000,4807200
2016-01-26,2.630000,2.820000,2.610000,2.780000,2.780000,6493900
2016-01-27,2.720000,2.870000,2.690000,2.690000,2.690000,6765300
2016-01-28,2.750000,2.830000,2.670000,2.690000,2.690000,7120300
2016-01-29,2.670000,2.800000,2.660000,2.720000,2.720000,8682600
2016-02-01,2.670000,2.750000,2.620000,2.640000,2.640000,9551900
2016-02-02,2.640000,2.670000,2.420000,2.470000,2.470000,10635800
2016-02-03,2.470000,2.490000,2.350000,2.470000,2.470000,10740600
2016-02-04,2.440000,2.690000,2.430000,2.640000,2.640000,9482600
2016-02-05,2.610000,2.620000,2.430000,2.450000,2.450000,13625500
2016-02-08,2.410000,2.430000,2.300000,2.310000,2.310000,15278800
2016-02-09,2.270000,2.400000,2.150000,2.220000,2.220000,17364200
2016-02-10,2.270000,2.310000,2.190000,2.250000,2.250000,10146100
2016-02-11,2.160000,2.250000,2.150000,2.240000,2.240000,13965900
2016-02-12,2.690000,2.960000,2.660000,2.890000,2.890000,32035900
2016-02-16,3.300000,4.240000,3.270000,4.080000,4.080000,87711600
2016-02-17,3.940000,4.130000,3.600000,3.790000,3.790000,52893000
2016-02-18,3.760000,3.910000,3.620000,3.840000,3.840000,22279000
2016-02-19,3.890000,4.450000,3.870000,4.090000,4.090000,44129400
2016-02-22,4.270000,4.400000,4.100000,4.310000,4.310000,22721000
2016-02-23,4.230000,4.270000,4.100000,4.220000,4.220000,12090400
2016-02-24,4.070000,4.260000,3.960000,4.200000,4.200000,13433400
2016-02-25,4.220000,4.330000,4.100000,4.140000,4.140000,13149300
2016-02-26,4.330000,4.680000,4.260000,4.490000,4.490000,31343900
2016-02-29,4.520000,4.830000,4.440000,4.780000,4.780000,24399900
2016-03-01,4.850000,4.850000,4.480000,4.630000,4.630000,18740800
2016-03-02,4.600000,4.670000,4.480000,4.660000,4.660000,10333700
2016-03-03,4.500000,5.000000,4.490000,4.860000,4.860000,16978400
2016-03-04,4.890000,5.280000,4.730000,4.790000,4.790000,23107400
2016-03-07,4.840000,5.000000,4.720000,4.760000,4.760000,13236100
2016-03-08,4.730000,4.760000,4.550000,4.580000,4.580000,12152200
2016-03-09,4.320000,4.340000,4.050000,4.110000,4.110000,15365300
2016-03-10,4.210000,4.240000,4.020000,4.040000,4.040000,12326800
2016-03-11,4.110000,4.230000,4.030000,4.140000,4.140000,11761000
2016-03-14,4.110000,4.250000,4.110000,4.130000,4.130000,8512100
2016-03-15,4.070000,4.120000,3.790000,3.970000,3.970000,17754500
2016-03-16,3.960000,4.120000,3.950000,4.020000,4.020000,10828000
2016-03-17,4.060000,4.290000,4.030000,4.150000,4.150000,9004300
2016-03-18,4.250000,4.290000,4.040000,4.050000,4.050000,14402300
2016-03-21,4.020000,4.160000,4.010000,4.160000,4.160000,6911900
2016-03-22,4.110000,4.200000,4.090000,4.110000,4.110000,4316700
2016-03-23,4.110000,4.140000,3.850000,3.870000,3.870000,9059000
2016-03-24,3.850000,3.990000,3.770000,3.930000,3.930000,8050600
2016-03-28,3.970000,4.000000,3.860000,3.900000,3.900000,6476200
2016-03-29,3.880000,4.010000,3.810000,3.970000,3.970000,8082700
2016-03-30,3.970000,4.010000,3.870000,3.900000,3.900000,8015200
2016-03-31,3.900000,4.070000,3.900000,3.990000,3.990000,6862700
2016-04-01,3.900000,3.990000,3.850000,3.920000,3.920000,6573200
2016-04-04,4.100000,4.530000,4.040000,4.290000,4.290000,28662400
2016-04-05,4.290000,4.400000,4.210000,4.390000,4.390000,14121300
2016-04-06,4.420000,4.530000,4.270000,4.460000,4.460000,13513100
2016-04-07,4.410000,4.480000,4.260000,4.280000,4.280000,10381900
2016-04-08,4.340000,4.370000,4.120000,4.210000,4.210000,7563000
2016-04-11,4.270000,4.300000,4.110000,4.130000,4.130000,5059300
2016-04-12,4.110000,4.400000,4.110000,4.360000,4.360000,11163900
2016-04-13,4.410000,4.530000,4.360000,4.520000,4.520000,10171300
2016-04-14,4.590000,4.700000,4.390000,4.420000,4.420000,8627200
2016-04-15,4.430000,4.670000,4.420000,4.590000,4.590000,7263800
2016-04-18,4.550000,4.650000,4.460000,4.550000,4.550000,6854600
2016-04-19,4.520000,4.620000,4.500000,4.570000,4.570000,4754300
2016-04-20,4.500000,4.610000,4.460000,4.550000,4.550000,5099500
2016-04-21,4.550000,4.650000,4.510000,4.540000,4.540000,4392200
2016-04-22,4.550000,4.590000,4.410000,4.470000,4.470000,6809700
2016-04-25,4.460000,4.560000,4.450000,4.550000,4.550000,7267100
2016-04-26,4.520000,4.720000,4.520000,4.610000,4.610000,7959400
2016-04-27,4.640000,4.700000,4.430000,4.610000,4.610000,13604700
2016-04-28,4.580000,4.640000,4.390000,4.430000,4.430000,11410800
2016-04-29,4.060000,4.090000,3.570000,3.620000,3.620000,45062600
2016-05-02,3.600000,3.600000,3.290000,3.490000,3.490000,21347000
2016-05-03,3.400000,3.500000,3.370000,3.380000,3.380000,12830300
2016-05-04,3.380000,3.450000,3.300000,3.380000,3.380000,9806600
2016-05-05,3.400000,3.510000,3.230000,3.260000,3.260000,15024600
2016-05-06,3.230000,3.380000,3.180000,3.290000,3.290000,9314300
2016-05-09,3.300000,3.420000,3.230000,3.370000,3.370000,13336500
2016-05-10,3.370000,3.650000,3.350000,3.540000,3.540000,13394000
2016-05-11,3.500000,3.560000,3.410000,3.460000,3.460000,10133500
2016-05-12,3.470000,3.570000,3.360000,3.410000,3.410000,10117100
2016-05-13,3.400000,3.460000,3.300000,3.400000,3.400000,7168400
2016-05-16,3.390000,3.480000,3.370000,3.400000,3.400000,5333300
2016-05-17,3.400000,3.440000,3.350000,3.380000,3.380000,5600900
2016-05-18,3.340000,3.400000,3.320000,3.370000,3.370000,6464900
2016-05-19,3.310000,3.420000,3.300000,3.400000,3.400000,10210700
2016-05-20,3.390000,3.480000,3.370000,3.450000,3.450000,5290900
2016-05-23,3.440000,3.500000,3.390000,3.410000,3.410000,4707900
2016-05-24,3.430000,3.500000,3.400000,3.440000,3.440000,5262900
2016-05-25,3.450000,3.510000,3.430000,3.430000,3.430000,5705100
2016-05-26,3.430000,3.560000,3.420000,3.480000,3.480000,6690700
2016-05-27,3.470000,3.600000,3.470000,3.550000,3.550000,4156900
2016-05-31,3.550000,3.650000,3.510000,3.540000,3.540000,4270200
2016-06-01,3.540000,3.600000,3.480000,3.540000,3.540000,3040700
2016-06-02,3.530000,3.620000,3.520000,3.580000,3.580000,3425300
2016-06-03,3.570000,3.690000,3.510000,3.520000,3.520000,5209300
2016-06-06,3.540000,3.660000,3.510000,3.580000,3.580000,5077300
2016-06-07,3.560000,3.600000,3.520000,3.530000,3.530000,4156100
2016-06-08,3.550000,3.550000,3.460000,3.480000,3.480000,5629900
2016-06-09,3.320000,3.340000,3.100000,3.260000,3.260000,14597400
2016-06-10,3.220000,3.250000,3.160000,3.190000,3.190000,5849400
2016-06-13,3.180000,3.210000,3.110000,3.130000,3.130000,5324900
2016-06-14,3.080000,3.170000,3.030000,3.160000,3.160000,6656900
2016-06-15,3.180000,3.340000,3.170000,3.250000,3.250000,5059800
2016-06-16,3.230000,3.320000,3.210000,3.290000,3.290000,4830400
2016-06-17,3.300000,3.350000,3.270000,3.270000,3.270000,6355800
2016-06-20,3.310000,3.360000,3.300000,3.310000,3.310000,3842200
2016-06-21,3.340000,3.350000,3.290000,3.350000,3.350000,3547000
2016-06-22,3.370000,3.370000,3.240000,3.250000,3.250000,3313100
2016-06-23,3.340000,3.370000,3.300000,3.350000,3.350000,5125800
2016-06-24,3.180000,3.260000,3.110000,3.140000,3.140000,10934300
2016-06-27,3.100000,3.120000,2.920000,2.980000,2.980000,8676000
2016-06-28,3.060000,3.120000,3.040000,3.110000,3.110000,6112800
2016-06-29,3.130000,3.240000,3.100000,3.240000,3.240000,5783800
2016-06-30,3.220000,3.270000,3.170000,3.250000,3.250000,4933500
2016-07-01,3.270000,3.330000,3.270000,3.300000,3.300000,5325600
2016-07-05,3.280000,3.290000,3.180000,3.250000,3.250000,3356100
2016-07-06,3.220000,3.350000,3.200000,3.320000,3.320000,8801300
2016-07-07,3.310000,3.390000,3.280000,3.340000,3.340000,4203100
2016-07-08,3.370000,3.430000,3.350000,3.400000,3.400000,4818500
2016-07-11,3.420000,3.460000,3.420000,3.450000,3.450000,3789400
2016-07-12,3.500000,3.550000,3.470000,3.500000,3.500000,4177500
2016-07-13,3.490000,3.510000,3.420000,3.440000,3.440000,2702100
2016-07-14,3.460000,3.580000,3.450000,3.570000,3.570000,4341900
2016-07-15,3.540000,3.570000,3.470000,3.490000,3.490000,3703500
